"StichtagDatJahr","DatenstandCd","HundenameText","GebDatHundJahr","SexHundCd","SexHundLang","SexHundSort","AnzHunde"
2017,"D","Curro",2007,"1","männlich",1,1
2017,"D","Cute",2014,"2","weiblich",2,1
2017,"D","Cyros de Vulcain",2007,"1","männlich",1,1
2017,"D","Cyrus",2014,"1","männlich",1,1
2017,"D","Cäcilia vom Georgisberg",2012,"2","weiblich",2,1
2017,"D","Cäli",2013,"2","weiblich",2,1
2017,"D","Cäsi",2003,"2","weiblich",2,1
2017,"D","Céline",2013,"2","weiblich",2,1
2017,"D","Cézanne",2012,"1","männlich",1,1
2017,"D","Cézanne Anuk Etoile des filous",2015,"1","männlich",1,1
2017,"D","D'Lulu",2007,"2","weiblich",2,1
2017,"D","DJ",2012,"1","männlich",1,1
2017,"D","Da Lila Dublin von Fricktal",2012,"2","weiblich",2,1
2017,"D","Da-Shang of Taiga's Dream",2009,"1","männlich",1,1
2017,"D","Dabby",2008,"2","weiblich",2,1
2017,"D","Dabu",2007,"1","männlich",1,1
2017,"D","Dada",2009,"2","weiblich",2,1
2017,"D","Daffinee",2005,"2","weiblich",2,1
2017,"D","Daffy (Daphne von Flolama)",2013,"2","weiblich",2,1
2017,"D","Dafy",2014,"2","weiblich",2,1
2017,"D","Dagobert",2007,"1","männlich",1,1
2017,"D","Dahja",2009,"2","weiblich",2,1
2017,"D","Daima (Diamond in the Sky )",2010,"2","weiblich",2,1
2017,"D","Daimen (Eiri)",2016,"1","männlich",1,1
2017,"D","Daimon",2006,"1","männlich",1,1
2017,"D","Dain Dido del Arco di Rosa",2010,"2","weiblich",2,1
2017,"D","Daisy",2000,"2","weiblich",2,1
2017,"D","Daisy",2003,"2","weiblich",2,1
2017,"D","Daisy",2004,"2","weiblich",2,1
2017,"D","Daisy",2006,"2","weiblich",2,2
2017,"D","Daisy",2008,"2","weiblich",2,1
2017,"D","Daisy",2009,"2","weiblich",2,2
2017,"D","Daisy",2010,"2","weiblich",2,3
2017,"D","Daisy",2011,"1","männlich",1,1
2017,"D","Daisy",2011,"2","weiblich",2,4
2017,"D","Daisy",2012,"2","weiblich",2,1
2017,"D","Daisy",2013,"2","weiblich",2,1
2017,"D","Daisy",2015,"2","weiblich",2,3
2017,"D","Daisy",2016,"2","weiblich",2,1
2017,"D","Daisy  Desirée Rainerschlössel",2011,"2","weiblich",2,1
2017,"D","Daisy-Gold",2012,"2","weiblich",2,1
2017,"D","Daitan",2014,"1","männlich",1,1
2017,"D","Dakar",2007,"1","männlich",1,1
2017,"D","Dakini",2005,"2","weiblich",2,1
2017,"D","Dakota",2015,"2","weiblich",2,1
2017,"D","Dali",2004,"1","männlich",1,1
2017,"D","Dali",2013,"1","männlich",1,1
2017,"D","Dalida",2010,"2","weiblich",2,1
2017,"D","Dalila",2012,"2","weiblich",2,1
2017,"D","Dalina",2013,"2","weiblich",2,1
2017,"D","Dallas",2014,"2","weiblich",2,1
2017,"D","Dallas Cowboy",2016,"1","männlich",1,1
2017,"D","Dalmor (Vannilla)",2006,"2","weiblich",2,1
2017,"D","Dameer",2008,"1","männlich",1,1
2017,"D","Damina",2015,"2","weiblich",2,1
2017,"D","Damon",2007,"1","männlich",1,1
2017,"D","Dana Esperanza",2005,"2","weiblich",2,1
2017,"D","Dana Reichsgrafen von Velen",2012,"2","weiblich",2,1
2017,"D","Dandee of Black Devils",2015,"1","männlich",1,1
2017,"D","Dani",2000,"1","männlich",1,1
2017,"D","Danica",2007,"2","weiblich",2,1
2017,"D","Danjo",2005,"1","männlich",1,1
2017,"D","Dante",2006,"1","männlich",1,1
2017,"D","Dante",2011,"1","männlich",1,1
2017,"D","Daphne  (Deema)",2007,"2","weiblich",2,1
2017,"D","Dara vom Wolfszauber",2016,"2","weiblich",2,1
2017,"D","Darina Levana",2015,"2","weiblich",2,1
2017,"D","Darleen",2009,"2","weiblich",2,1
2017,"D","Darth",2005,"1","männlich",1,1
2017,"D","Darush",2011,"1","männlich",1,1
2017,"D","Darwin",2009,"1","männlich",1,1
2017,"D","Dascha",2004,"2","weiblich",2,1
2017,"D","Dasenk",2008,"2","weiblich",2,1
2017,"D","Daska",2010,"2","weiblich",2,1
2017,"D","Dasso",2009,"1","männlich",1,1
2017,"D","Dave",2016,"1","männlich",1,1
2017,"D","David Bowie",2012,"1","männlich",1,1
2017,"D","Davy",2012,"1","männlich",1,1
2017,"D","Daya",2005,"2","weiblich",2,1
2017,"D","Daylight vom Wolfszauber",2016,"2","weiblich",2,1
2017,"D","De Niro",2008,"1","männlich",1,1
2017,"D","De Niro",2010,"1","männlich",1,1
2017,"D","De of Amar",2015,"2","weiblich",2,1
2017,"D","Dea",2009,"2","weiblich",2,1
2017,"D","Deacon",2012,"1","männlich",1,1
2017,"D","Dean",2003,"1","männlich",1,1
2017,"D","Debby (Tara)",1999,"2","weiblich",2,1
2017,"D","Debora (Milly)",2009,"2","weiblich",2,1
2017,"D","Deby",2001,"2","weiblich",2,1
2017,"D","Dechen",2000,"1","männlich",1,1
2017,"D","Decus",2007,"1","männlich",1,1
2017,"D","Dedo",2010,"1","männlich",1,1
2017,"D","Deija",2006,"2","weiblich",2,1
2017,"D","Deisy",2000,"2","weiblich",2,1
2017,"D","Delia",2009,"2","weiblich",2,1
2017,"D","Delia",2013,"2","weiblich",2,1
2017,"D","Delilah",2011,"2","weiblich",2,1
2017,"D","Delilah",2012,"2","weiblich",2,1
2017,"D","Delora",2012,"2","weiblich",2,1
2017,"D","Delphi",2016,"2","weiblich",2,1
2017,"D","Delphine",2003,"2","weiblich",2,1
2017,"D","Demba",2009,"2","weiblich",2,1
2017,"D","Denis",2007,"1","männlich",1,1
2017,"D","Deniz",2013,"1","männlich",1,1
2017,"D","Derrick",2014,"1","männlich",1,1
2017,"D","Derrik Stone George von Ayala",2016,"1","männlich",1,1
2017,"D","Despina",2006,"2","weiblich",2,1
2017,"D","Destiny",2005,"2","weiblich",2,1
2017,"D","Devis",2004,"1","männlich",1,1
2017,"D","Dex",2005,"1","männlich",1,1
2017,"D","Dexter",2009,"1","männlich",1,1
2017,"D","Dexter",2012,"1","männlich",1,1
2017,"D","Dexter",2013,"1","männlich",1,2
2017,"D","Dharma",2009,"1","männlich",1,1
2017,"D","Diabolo",2005,"1","männlich",1,1
2017,"D","Diamond",2012,"1","männlich",1,1
2017,"D","Diamond",2013,"2","weiblich",2,1
2017,"D","Diamond (Devil)",2015,"1","männlich",1,1
2017,"D","Diamonds of Taylor Miro",2015,"1","männlich",1,1
2017,"D","Diana",2003,"2","weiblich",2,1
2017,"D","Diana",2007,"2","weiblich",2,1
2017,"D","Diana",2008,"2","weiblich",2,1
2017,"D","Diane",2011,"2","weiblich",2,1
2017,"D","Diba",2011,"2","weiblich",2,1
2017,"D","Dickie",2012,"1","männlich",1,1
2017,"D","Diddily",2016,"2","weiblich",2,1
2017,"D","Didi",2004,"2","weiblich",2,1
2017,"D","Didi",2007,"1","männlich",1,1
2017,"D","Didi",2011,"2","weiblich",2,1
2017,"D","Didi",2013,"2","weiblich",2,1
2017,"D","Dido",2005,"1","männlich",1,1
2017,"D","Diego",2006,"1","männlich",1,1
2017,"D","Diego",2010,"1","männlich",1,1
2017,"D","Diego",2012,"1","männlich",1,1
2017,"D","Diego",2016,"1","männlich",1,1
2017,"D","Diego (Ocho)",2015,"1","männlich",1,1
2017,"D","Diego Rivera",2009,"1","männlich",1,1
2017,"D","Diesel",2008,"1","männlich",1,1
2017,"D","Dijonne",2015,"2","weiblich",2,1
2017,"D","Dika",2011,"2","weiblich",2,1
2017,"D","Dilina",2014,"2","weiblich",2,1
2017,"D","Dilly",2012,"2","weiblich",2,1
2017,"D","Diluna's Bagheera Chloe",2008,"2","weiblich",2,1
2017,"D","Dimitri",2005,"2","weiblich",2,1
2017,"D","Dina",1999,"2","weiblich",2,1
2017,"D","Dina",2008,"2","weiblich",2,1
2017,"D","Dina",2010,"2","weiblich",2,1
2017,"D","Dina",2012,"2","weiblich",2,1
2017,"D","Dina",2013,"2","weiblich",2,1
2017,"D","Dina",2014,"2","weiblich",2,2
2017,"D","Dingo",2005,"1","männlich",1,1
2017,"D","Dingo",2013,"1","männlich",1,1
2017,"D","Dinka",2010,"2","weiblich",2,1
2017,"D","Dino",2001,"1","männlich",1,1
2017,"D","Dino",2002,"1","männlich",1,1
2017,"D","Dino",2005,"1","männlich",1,1
2017,"D","Dino",2006,"1","männlich",1,1
2017,"D","Dino",2008,"1","männlich",1,2
2017,"D","Dino",2009,"1","männlich",1,2
2017,"D","Dino",2011,"1","männlich",1,1
2017,"D","Dino",2016,"1","männlich",1,1
2017,"D","Dino vom Tierfeld",2010,"1","männlich",1,1
2017,"D","Dion",2012,"1","männlich",1,1
2017,"D","Dior",2015,"1","männlich",1,1
2017,"D","Diores",2016,"1","männlich",1,1
2017,"D","Dipo (Ash)",2005,"1","männlich",1,1
2017,"D","Dipsy",2012,"2","weiblich",2,1
2017,"D","Dirk von Schweizersholz",2016,"1","männlich",1,1
2017,"D","Dis moi tout Tutu",2008,"2","weiblich",2,1
2017,"D","Disney",2013,"2","weiblich",2,1
2017,"D","Dita (Perdita)",2004,"2","weiblich",2,1
2017,"D","Ditus",2012,"1","männlich",1,1
2017,"D","Diva",2005,"2","weiblich",2,1
2017,"D","Diva",2007,"2","weiblich",2,1
2017,"D","Diva",2008,"2","weiblich",2,1
2017,"D","Diva",2009,"2","weiblich",2,2
2017,"D","Diva",2013,"2","weiblich",2,1
2017,"D","Diva",2016,"2","weiblich",2,1
2017,"D","Diva Sina",2007,"2","weiblich",2,1
2017,"D","Divi",2015,"2","weiblich",2,1
2017,"D","Dixi",2004,"2","weiblich",2,1
2017,"D","Dixi",2006,"2","weiblich",2,1
2017,"D","Dixi",2008,"2","weiblich",2,1
2017,"D","Djahan",2010,"1","männlich",1,1
2017,"D","Djambo",2005,"1","männlich",1,1
2017,"D","Djamila",2014,"2","weiblich",2,1
2017,"D","Django",2008,"1","männlich",1,1
2017,"D","Django",2014,"1","männlich",1,1
2017,"D","Djego",1999,"1","männlich",1,1
2017,"D","Djego",2013,"1","männlich",1,1
2017,"D","Djira",2005,"2","weiblich",2,1
2017,"D","Djuce",2011,"1","männlich",1,1
2017,"D","Djuni",2010,"2","weiblich",2,1
2017,"D","Dobby",2012,"1","männlich",1,1
2017,"D","Doc",2008,"2","weiblich",2,1
2017,"D","Dodo",2011,"1","männlich",1,1
2017,"D","Dodo",2011,"2","weiblich",2,1
2017,"D","Dodo",2012,"1","männlich",1,1
2017,"D","Dodo",2013,"1","männlich",1,1
2017,"D","Dolce",2006,"1","männlich",1,1
2017,"D","Dolce",2007,"1","männlich",1,1
2017,"D","Dolce",2008,"2","weiblich",2,1
2017,"D","Dolce",2012,"1","männlich",1,1
2017,"D","Dolce Vita Life (Bubi)",2016,"1","männlich",1,1
2017,"D","Dolli",2013,"2","weiblich",2,1
2017,"D","Dolly",2007,"2","weiblich",2,1
2017,"D","Dolly",2013,"2","weiblich",2,1
2017,"D","Dolly sweet Girl",2015,"2","weiblich",2,1
2017,"D","Domino",2005,"1","männlich",1,1
2017,"D","Domino",2012,"1","männlich",1,2
2017,"D","Domino",2013,"1","männlich",1,1
2017,"D","Don",2012,"1","männlich",1,1
2017,"D","Don Camillo",2002,"1","männlich",1,1
2017,"D","Dona",1998,"2","weiblich",2,1
2017,"D","Dona",2000,"2","weiblich",2,1
2017,"D","Dona",2006,"2","weiblich",2,1
2017,"D","Dona",2009,"2","weiblich",2,2
2017,"D","Dona (Donatella d'Abundo)",2008,"2","weiblich",2,1
2017,"D","Donna",2008,"2","weiblich",2,1
2017,"D","Donna",2012,"2","weiblich",2,1
2017,"D","Donna",2015,"2","weiblich",2,1
2017,"D","Donna Liberata's",2002,"2","weiblich",2,1
2017,"D","Donut",2016,"1","männlich",1,1
2017,"D","Dooley",2008,"1","männlich",1,1
2017,"D","Dora",2004,"2","weiblich",2,1
2017,"D","Dora",2013,"2","weiblich",2,1
2017,"D","Dora",2014,"2","weiblich",2,1
2017,"D","Dora",2015,"2","weiblich",2,1
2017,"D","Doreen",2005,"2","weiblich",2,1
2017,"D","Dori",2010,"2","weiblich",2,1
2017,"D","Dori",2016,"2","weiblich",2,1
2017,"D","Dorli",2003,"2","weiblich",2,1
2017,"D","Doros (Moritz)",2009,"1","männlich",1,1
2017,"D","Dost",2010,"1","männlich",1,1
2017,"D","Dost",2014,"1","männlich",1,1
2017,"D","Dottie",2015,"2","weiblich",2,1
2017,"D","Dotty",2014,"2","weiblich",2,1
2017,"D","Douglas",2009,"1","männlich",1,1
2017,"D","Douky (Bejou)",2011,"1","männlich",1,1
2017,"D","Dover",2013,"1","männlich",1,1
2017,"D","Dr. Maris",2009,"2","weiblich",2,1
2017,"D","Dragon",2010,"1","männlich",1,1
2017,"D","Dreamfields Peaches",2016,"2","weiblich",2,1
2017,"D","Dreams",2008,"1","männlich",1,1
2017,"D","Droopy",2008,"1","männlich",1,1
2017,"D","Drughi (Mercur)",2013,"1","männlich",1,1
2017,"D","Drüü",2009,"2","weiblich",2,1
2017,"D","Dschin-Dschi",2011,"2","weiblich",2,1
2017,"D","Ducati Monster de CCB",2014,"1","männlich",1,1
2017,"D","Duchessa",2006,"2","weiblich",2,1
2017,"D","Duchesse",2014,"2","weiblich",2,1
2017,"D","Dude",2013,"1","männlich",1,1
2017,"D","Duffy",2009,"2","weiblich",2,1
2017,"D","Duke",2007,"1","männlich",1,1
2017,"D","Duke",2009,"1","männlich",1,1
2017,"D","Duke",2010,"1","männlich",1,1
2017,"D","Duke",2015,"1","männlich",1,1
2017,"D","Duke",2016,"1","männlich",1,1
2017,"D","Duki",2010,"1","männlich",1,1
2017,"D","Duma",2009,"2","weiblich",2,1
2017,"D","Duma (Resi v. Riethof)",2013,"2","weiblich",2,1
2017,"D","Duman",2014,"1","männlich",1,1
2017,"D","Dunga",2010,"1","männlich",1,1
2017,"D","Dunja von Auenland",2012,"2","weiblich",2,1
2017,"D","Duque",2008,"1","männlich",1,1
2017,"D","Duque",2016,"1","männlich",1,1
2017,"D","Duran vom Wolfsstern",2010,"1","männlich",1,1
2017,"D","Dusja",2014,"2","weiblich",2,1
2017,"D","Dusty",2002,"1","männlich",1,1
2017,"D","Dusty",2007,"1","männlich",1,1
2017,"D","Dusty vom Wolfszauber",2016,"1","männlich",1,1
2017,"D","Dwayne",2012,"1","männlich",1,1
2017,"D","Dyana'Lys Born To Be Live",2009,"2","weiblich",2,1
2017,"D","Dylan",2008,"1","männlich",1,2
2017,"D","Dylan",2014,"1","männlich",1,1
2017,"D","Dylan (Carlos)",2009,"1","männlich",1,2
2017,"D","Dyra von Eichblatt",2009,"2","weiblich",2,1
2017,"D","Dyson",2014,"1","männlich",1,1
2017,"D","Dzhigan",2015,"1","männlich",1,1
2017,"D","Délos",2003,"1","männlich",1,1
2017,"D","Düse (Sunny)",2006,"2","weiblich",2,1
2017,"D","E-IMI",2009,"2","weiblich",2,1
2017,"D","E.T.",2003,"1","männlich",1,1
2017,"D","Eames (Bubbel)",2009,"2","weiblich",2,1
2017,"D","Earl",2014,"1","männlich",1,1
2017,"D","Eazy",2016,"1","männlich",1,1
2017,"D","Eco",2014,"1","männlich",1,1
2017,"D","Edda",2007,"2","weiblich",2,1
2017,"D","Edgar",2009,"1","männlich",1,1
2017,"D","Edi",2010,"1","männlich",1,1
2017,"D","Edison v. Burg Schwärtzenberg",2012,"1","männlich",1,1
2017,"D","Edna Chiara",2015,"2","weiblich",2,1
2017,"D","Eduardo Durango",2016,"1","männlich",1,1
2017,"D","Edy",2007,"1","männlich",1,1
2017,"D","Eesha",2007,"2","weiblich",2,1
2017,"D","Effi v. Hoppiho",2006,"2","weiblich",2,1
2017,"D","Egon",2012,"1","männlich",1,1
2017,"D","Eick",2009,"1","männlich",1,1
2017,"D","Eifel",2009,"1","männlich",1,1
2017,"D","Eiji",2016,"1","männlich",1,1
2017,"D","Eika",2008,"2","weiblich",2,1
2017,"D","Eika vom Reistelkopf",2014,"2","weiblich",2,1
2017,"D","Eiko",2002,"1","männlich",1,1
2017,"D","Eiko",2007,"1","männlich",1,1
2017,"D","Eiko",2010,"1","männlich",1,1
2017,"D","Eiko",2013,"1","männlich",1,1
2017,"D","Eiko (Scalloway's ) (Edor)",2008,"1","männlich",1,1
2017,"D","Eila",2010,"2","weiblich",2,1
2017,"D","Einstein",2011,"1","männlich",1,1
2017,"D","Einstein",2014,"1","männlich",1,1
2017,"D","Eira",2005,"2","weiblich",2,2
2017,"D","Eivy",2005,"2","weiblich",2,1
2017,"D","Ekki",2003,"1","männlich",1,1
2017,"D","El Mexicano",2009,"1","männlich",1,1
2017,"D","Ela",2010,"2","weiblich",2,1
2017,"D","Elafonisi",2016,"2","weiblich",2,1
2017,"D","Elfie",2014,"2","weiblich",2,1
2017,"D","Eli (Eleonore)",2013,"2","weiblich",2,1
2017,"D","Elia",2008,"1","männlich",1,1
2017,"D","Eliana",2013,"2","weiblich",2,1
2017,"D","Elie",2009,"2","weiblich",2,1
2017,"D","Eligius",2016,"1","männlich",1,1
2017,"D","Elijah",2011,"1","männlich",1,1
2017,"D","Elina",2010,"2","weiblich",2,1
2017,"D","Elio (Erkki)",2011,"1","männlich",1,1
2017,"D","Eliot",2008,"1","männlich",1,1
2017,"D","Elisabeth",2016,"2","weiblich",2,1
2017,"D","Ella",2015,"2","weiblich",2,1
2017,"D","Ella",2016,"2","weiblich",2,1
2017,"D","Ella (Electra)",2011,"2","weiblich",2,1
2017,"D","Elli",2009,"2","weiblich",2,1
2017,"D","Elli",2016,"2","weiblich",2,1
2017,"D","Elli von Ricken",2016,"2","weiblich",2,1
2017,"D","Ellie",2007,"2","weiblich",2,1
2017,"D","Ellie",2009,"2","weiblich",2,1
2017,"D","Ellie",2016,"2","weiblich",2,2
2017,"D","Elliot-Kila",2008,"1","männlich",1,1
2017,"D","Ellwood's Malaika in black",2012,"2","weiblich",2,1
2017,"D","Elly",2008,"2","weiblich",2,1
2017,"D","Elly",2014,"2","weiblich",2,1
2017,"D","Elly",2015,"2","weiblich",2,1
2017,"D","Elmer",2009,"1","männlich",1,1
2017,"D","Elmo",2012,"1","männlich",1,1
2017,"D","Elmo",2014,"1","männlich",1,1
2017,"D","Elmo Milou",2016,"1","männlich",1,1
2017,"D","Elodie Goody",2016,"2","weiblich",2,1
2017,"D","Eloy",2012,"1","männlich",1,1
2017,"D","Elram's Avery",2009,"1","männlich",1,1
2017,"D","Elsa",2003,"2","weiblich",2,1
2017,"D","Elsa",2012,"2","weiblich",2,1
2017,"D","Elsa",2013,"2","weiblich",2,1
2017,"D","Elsa",2014,"2","weiblich",2,1
2017,"D","Elsa",2015,"2","weiblich",2,1
2017,"D","Elvin v. Apache-Cheyenne",2011,"1","männlich",1,1
2017,"D","Elvis",2005,"1","männlich",1,1
2017,"D","Elvis",2007,"1","männlich",1,1
2017,"D","Elvis",2008,"1","männlich",1,2
2017,"D","Elvis",2009,"1","männlich",1,1
2017,"D","Elvis",2010,"1","männlich",1,3
2017,"D","Elvis",2011,"1","männlich",1,1
2017,"D","Elvis",2012,"1","männlich",1,1
2017,"D","Elvis",2014,"1","männlich",1,1
2017,"D","Elvis",2015,"1","männlich",1,1
2017,"D","Elvis",2016,"1","männlich",1,1
2017,"D","Elvyn",2012,"1","männlich",1,1
2017,"D","Elyzza",2004,"2","weiblich",2,1
2017,"D","Embra",2016,"2","weiblich",2,1
2017,"D","Emely",2008,"2","weiblich",2,1
2017,"D","Emely",2015,"2","weiblich",2,1
2017,"D","Emely (Daisy Mae)",2013,"2","weiblich",2,1
2017,"D","Emi",2004,"2","weiblich",2,1
2017,"D","Emil",2010,"1","männlich",1,1
2017,"D","Emil",2014,"1","männlich",1,1
2017,"D","Emil Albert",2008,"1","männlich",1,1
2017,"D","Emili",2015,"2","weiblich",2,1
2017,"D","Emilio",2014,"1","männlich",1,1
2017,"D","Emily",2005,"2","weiblich",2,1
2017,"D","Emily",2011,"2","weiblich",2,1
2017,"D","Emily (Xoxolate of Bloodline)",2005,"2","weiblich",2,1
2017,"D","Emma",2006,"2","weiblich",2,1
2017,"D","Emma",2007,"2","weiblich",2,1
2017,"D","Emma",2008,"2","weiblich",2,1
2017,"D","Emma",2009,"2","weiblich",2,2
2017,"D","Emma",2011,"2","weiblich",2,2
2017,"D","Emma",2012,"2","weiblich",2,1
2017,"D","Emma",2013,"2","weiblich",2,5
2017,"D","Emma",2014,"2","weiblich",2,2
2017,"D","Emma",2015,"2","weiblich",2,1
2017,"D","Emma (Haysha)",2014,"2","weiblich",2,1
2017,"D","Emma (Svenja)",2007,"2","weiblich",2,1
2017,"D","Emma (Zora)",2007,"2","weiblich",2,1
2017,"D","Emmely",2015,"2","weiblich",2,1
2017,"D","Emmi",2005,"2","weiblich",2,1
2017,"D","Emmi",2008,"2","weiblich",2,1
2017,"D","Emmy",2014,"2","weiblich",2,1
2017,"D","Emtschi",2009,"1","männlich",1,1
2017,"D","Emy",2009,"2","weiblich",2,1
2017,"D","Emy (Sophia Loren)",2012,"2","weiblich",2,1
2017,"D","Ena von der Linde",2010,"2","weiblich",2,1
2017,"D","Enapay",2008,"1","männlich",1,1
2017,"D","Endra",2003,"2","weiblich",2,1
2017,"D","Enea",2006,"2","weiblich",2,1
2017,"D","Energy (Dimitrie-Napoleon)",2015,"1","männlich",1,1
2017,"D","Enisa",2008,"2","weiblich",2,1
2017,"D","Enja",2010,"2","weiblich",2,1
2017,"D","Enja",2011,"2","weiblich",2,2
2017,"D","Enja Fazzini",2012,"2","weiblich",2,1
2017,"D","Ennio",2016,"1","männlich",1,1
2017,"D","Ennio du brave Coeur",2014,"1","männlich",1,1
2017,"D","Enoja",2014,"2","weiblich",2,1
2017,"D","Enok",2011,"1","männlich",1,1
2017,"D","Enola",2007,"2","weiblich",2,1
2017,"D","Enrico",2014,"1","männlich",1,1
2017,"D","Enya",2006,"2","weiblich",2,1
2017,"D","Enya",2016,"2","weiblich",2,1
2017,"D","Enzo",2005,"1","männlich",1,1
2017,"D","Enzo",2009,"1","männlich",1,1
2017,"D","Enzo",2015,"1","männlich",1,1
2017,"D","Ercolino",2013,"1","männlich",1,1
2017,"D","Erni",2015,"1","männlich",1,1
2017,"D","Eros",2010,"1","männlich",1,1
2017,"D","Eros",2013,"1","männlich",1,1
2017,"D","Eros",2014,"1","männlich",1,1
2017,"D","Eros",2016,"1","männlich",1,1
2017,"D","Escobar",2012,"1","männlich",1,1
2017,"D","Eske",2014,"2","weiblich",2,1
2017,"D","Esko vom Paradiesertor",2012,"1","männlich",1,1
2017,"D","Espo",2003,"1","männlich",1,1
2017,"D","Esprit Active Crispy Concho",2014,"1","männlich",1,1
2017,"D","Estragon (Dylan Wieselweide)",2013,"1","männlich",1,1
2017,"D","Estreja",2004,"2","weiblich",2,1
2017,"D","Estrella",2008,"2","weiblich",2,1
2017,"D","Estrella",2011,"2","weiblich",2,1
2017,"D","Estrellita",2012,"2","weiblich",2,1
2017,"D","Estrupi",2011,"1","männlich",1,1
2017,"D","Ethel",2004,"2","weiblich",2,1
2017,"D","Etoo",2005,"1","männlich",1,1
2017,"D","Etoo",2010,"1","männlich",1,1
2017,"D","Etoo de la casa Amistosa",2012,"1","männlich",1,1
2017,"D","Eusebio",2007,"1","männlich",1,1
2017,"D","Eva",2010,"2","weiblich",2,1
2017,"D","Eva (Evchen)",2002,"2","weiblich",2,1
2017,"D","Eve",2012,"2","weiblich",2,1
2017,"D","Eve-Chloe",2011,"2","weiblich",2,1
2017,"D","Even",2010,"1","männlich",1,1
2017,"D","Evita",2011,"2","weiblich",2,1
2017,"D","Evita-Maria",2009,"2","weiblich",2,1
2017,"D","Ewa",2014,"2","weiblich",2,1
2017,"D","Ewan i Fiori Papavero",2011,"1","männlich",1,1
2017,"D","Ewii (Pickwick Evita)",2009,"2","weiblich",2,1
2017,"D","Exactly Him F.T.L. Big (Lapo)",2012,"1","männlich",1,1
2017,"D","Exana",2003,"2","weiblich",2,1
2017,"D","Excalibur of Mara's Home",2007,"1","männlich",1,1
2017,"D","Eyla",2005,"2","weiblich",2,1
2017,"D","Eyla vom Rassel-Team",2014,"2","weiblich",2,1
2017,"D","Eyron",2009,"1","männlich",1,1
2017,"D","Eyvind von den Elfen",2013,"1","männlich",1,1
2017,"D","Ezechiele",2006,"1","männlich",1,1
2017,"D","Fabio",2003,"1","männlich",1,1
2017,"D","Fado",2014,"1","männlich",1,1
2017,"D","Fafa (Bimba)",2010,"2","weiblich",2,1
2017,"D","Fagott",2016,"1","männlich",1,1
2017,"D","Fairy",2006,"1","männlich",1,1
2017,"D","Fairy-Floss Blueberry Muffin",2009,"2","weiblich",2,1
2017,"D","Falca",2006,"2","weiblich",2,1
2017,"D","Falco",2007,"1","männlich",1,1
2017,"D","Falco",2009,"1","männlich",1,2
2017,"D","Falco",2010,"1","männlich",1,1
2017,"D","Falco",2011,"1","männlich",1,1
2017,"D","Fame",2001,"2","weiblich",2,1
2017,"D","Fame",2012,"2","weiblich",2,1
2017,"D","Fanjo",2007,"1","männlich",1,1
2017,"D","Fanny",2013,"2","weiblich",2,1
2017,"D","Fanta",2010,"1","männlich",1,1
2017,"D","Fantasia",2003,"2","weiblich",2,1
2017,"D","Faolan",2014,"1","männlich",1,1
2017,"D","Farah",2006,"2","weiblich",2,1
2017,"D","Farah",2008,"2","weiblich",2,1
2017,"D","Farah",2015,"2","weiblich",2,1
2017,"D","Fargo",2010,"1","männlich",1,1
2017,"D","Farina",2014,"2","weiblich",2,1
2017,"D","Farino",2001,"1","männlich",1,1
2017,"D","Faro",2006,"1","männlich",1,1
2017,"D","Faro",2007,"1","männlich",1,1
2017,"D","Farrusca",2015,"2","weiblich",2,1
2017,"D","Faruk",2009,"1","männlich",1,1
2017,"D","Fausto vom Schloss Henneberg",2016,"1","männlich",1,1
2017,"D","Favia v. Dorfbach",2009,"2","weiblich",2,1
2017,"D","Fay",2012,"2","weiblich",2,1
2017,"D","Fay",2013,"2","weiblich",2,1
2017,"D","Faya",2011,"2","weiblich",2,1
2017,"D","Faye",2009,"2","weiblich",2,1
